# The delisting register. Forms 25 and 25-NSE are DELISTINGS;
# every 15* form is DEREGISTRATION and is never summed with them.
# A Form 15 can be filed by a company that was never listed.
# quarters read: 15, (2023, 1) to (2026, 3)
# delisting filings: 7399; distinct delisted issuers: 2781; deregistration filings: 2544
form	cik	company	date_filed	path
25-NSE	1849737	Patria Latin American Opportunity Acquisition Corp.	2025-07-10	edgar/data/1849737/0001354457-25-000631.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-07-10	edgar/data/876661/0000876661-25-000500.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-07-10	edgar/data/876661/0000876661-25-000502.txt
25-NSE	912603	RADIUS RECYCLING, INC.	2025-07-10	edgar/data/912603/0001354457-25-000635.txt
15-12G	1018399	ENTERPRISE BANCORP INC /MA/	2025-07-11	edgar/data/1018399/0001018399-25-000099.txt
15-12G	1318568	Everi Holdings Inc.	2025-07-11	edgar/data/1318568/0001193125-25-157849.txt
15-12G	1382821	Redfin Corp	2025-07-11	edgar/data/1382821/0000950142-25-001879.txt
15-12G	1593548	PlayAGS, Inc.	2025-07-11	edgar/data/1593548/0001193125-25-157889.txt
15-12G	1693011	Inozyme Pharma, Inc.	2025-07-11	edgar/data/1693011/0001193125-25-157809.txt
15-12G	1704795	Bantec, Inc.	2025-07-11	edgar/data/1704795/0001437749-25-022553.txt
15-12G	1773427	SpringWorks Therapeutics, Inc.	2025-07-11	edgar/data/1773427/0001104659-25-067089.txt
15-12G	1782754	AZEK Co Inc.	2025-07-11	edgar/data/1782754/0001193125-25-158204.txt
15-12G	743238	SHYFT GROUP, INC.	2025-07-11	edgar/data/743238/0001140361-25-025579.txt
15-12G	89140	SERVOTRONICS INC /DE/	2025-07-11	edgar/data/89140/0001193125-25-157860.txt
15-15D	2043019	Critical Mineral Recovery, Inc.	2025-07-11	edgar/data/2043019/0001999371-25-009010.txt
25-NSE	1133818	BIO-PATH HOLDINGS, INC.	2025-07-11	edgar/data/1133818/0001354457-25-000650.txt
25-NSE	1143313	NYSE AMERICAN LLC	2025-07-11	edgar/data/1143313/0001143313-25-000048.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-11	edgar/data/1354457/0001354457-25-000646.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-11	edgar/data/1354457/0001354457-25-000647.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-11	edgar/data/1354457/0001354457-25-000648.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-11	edgar/data/1354457/0001354457-25-000650.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-11	edgar/data/1354457/0001354457-25-000651.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-11	edgar/data/1354457/0001354457-25-000652.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-11	edgar/data/1354457/0001354457-25-000653.txt
25-NSE	1510337	FIRST TRUST EXCHANGE-TRADED ALPHADEX FUND II	2025-07-11	edgar/data/1510337/0001354457-25-000648.txt
25-NSE	1777921	AvePoint, Inc.	2025-07-11	edgar/data/1777921/0001354457-25-000646.txt
25-NSE	1815021	Boqii Holding Ltd	2025-07-11	edgar/data/1815021/0001143313-25-000048.txt
25-NSE	1853047	Hudson Acquisition I Corp.	2025-07-11	edgar/data/1853047/0001354457-25-000653.txt
25-NSE	1889450	FutureTech II Acquisition Corp.	2025-07-11	edgar/data/1889450/0001354457-25-000652.txt
25-NSE	1892747	Valuence Merger Corp. I	2025-07-11	edgar/data/1892747/0001354457-25-000647.txt
25-NSE	1893311	LUXURBAN HOTELS INC.	2025-07-11	edgar/data/1893311/0001354457-25-000651.txt
15-12G	1043604	JUNIPER NETWORKS INC	2025-07-14	edgar/data/1043604/0001140361-25-025744.txt
15-12G	1553404	Pacific Green Technologies Inc.	2025-07-14	edgar/data/1553404/0001213900-25-063766.txt
15-12G	1715819	Electromedical Technologies, Inc	2025-07-14	edgar/data/1715819/0001437749-25-022636.txt
25	1363829	Enstar Group LTD	2025-07-14	edgar/data/1363829/0001104659-25-067598.txt
25-NSE	101382	UMB FINANCIAL CORP	2025-07-14	edgar/data/101382/0001354457-25-000660.txt
25-NSE	1015328	WINTRUST FINANCIAL CORP	2025-07-14	edgar/data/1015328/0001354457-25-000661.txt
25-NSE	1143362	NYSE ARCA, INC.	2025-07-14	edgar/data/1143362/0001143362-25-000222.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-14	edgar/data/1354457/0001354457-25-000655.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-14	edgar/data/1354457/0001354457-25-000656.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-14	edgar/data/1354457/0001354457-25-000658.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-14	edgar/data/1354457/0001354457-25-000659.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-14	edgar/data/1354457/0001354457-25-000660.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-14	edgar/data/1354457/0001354457-25-000661.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-14	edgar/data/1354457/0001354457-25-000662.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-14	edgar/data/1354457/0001354457-25-000664.txt
25-NSE	1415726	Innovator ETFs Trust	2025-07-14	edgar/data/1415726/0001417835-25-000149.txt
25-NSE	1417835	Cboe BZX Exchange, Inc.	2025-07-14	edgar/data/1417835/0001417835-25-000149.txt
25-NSE	1511699	Managed Portfolio Series	2025-07-14	edgar/data/1511699/0001143362-25-000222.txt
25-NSE	1554625	Priority Income Fund, Inc.	2025-07-14	edgar/data/1554625/0000876661-25-000506.txt
25-NSE	1852889	Investcorp AI Acquisition Corp.	2025-07-14	edgar/data/1852889/0001354457-25-000664.txt
25-NSE	1882464	Metal Sky Star Acquisition Corp	2025-07-14	edgar/data/1882464/0001354457-25-000659.txt
25-NSE	1897971	Global Lights Acquisition Corp	2025-07-14	edgar/data/1897971/0001354457-25-000662.txt
25-NSE	1907730	Yotta Acquisition Corp	2025-07-14	edgar/data/1907730/0001354457-25-000658.txt
25-NSE	1913577	Denali Capital Acquisition Corp.	2025-07-14	edgar/data/1913577/0001354457-25-000656.txt
25-NSE	1966734	AI Transportation Acquisition Corp	2025-07-14	edgar/data/1966734/0001354457-25-000655.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-07-14	edgar/data/876661/0000876661-25-000506.txt
15-12G	1913838	VWF Bancorp, Inc.	2025-07-15	edgar/data/1913838/0000943374-25-000334.txt
15-15D	2053926	Hotel101 Global Pte. Ltd.	2025-07-15	edgar/data/2053926/0001213900-25-063932.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-15	edgar/data/1354457/0001354457-25-000670.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-15	edgar/data/1354457/0001354457-25-000671.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-15	edgar/data/1354457/0001354457-25-000672.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-15	edgar/data/1354457/0001354457-25-000673.txt
25-NSE	1571329	Logan Ridge Finance Corp.	2025-07-15	edgar/data/1571329/0001354457-25-000672.txt
25-NSE	1889112	Cartesian Growth Corp II	2025-07-15	edgar/data/1889112/0001354457-25-000671.txt
25-NSE	1903392	ClimateRock	2025-07-15	edgar/data/1903392/0001354457-25-000673.txt
25-NSE	1973368	SRIVARU Holding Ltd	2025-07-15	edgar/data/1973368/0001354457-25-000670.txt
15-12G	1509957	Can B Corp	2025-07-16	edgar/data/1509957/0001641172-25-019852.txt
15-12G	1569340	Cell Source, Inc.	2025-07-16	edgar/data/1569340/0001641172-25-019898.txt
15-12G	1689731	Southern States Bancshares, Inc.	2025-07-16	edgar/data/1689731/0001104659-25-068344.txt
15-12G	1689731	Southern States Bancshares, Inc.	2025-07-16	edgar/data/1689731/0001104659-25-068347.txt
15-12G	1689731	Southern States Bancshares, Inc.	2025-07-16	edgar/data/1689731/0001104659-25-068355.txt
15-15D	1479362	PROFUSA, Inc. /OLD	2025-07-16	edgar/data/1479362/0001213900-25-064706.txt
25-NSE	1162461	CUTERA INC	2025-07-16	edgar/data/1162461/0001354457-25-000682.txt
25-NSE	1167831	Lloyds Bank plc	2025-07-16	edgar/data/1167831/0000876661-25-000513.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-16	edgar/data/1354457/0001354457-25-000679.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-16	edgar/data/1354457/0001354457-25-000680.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-16	edgar/data/1354457/0001354457-25-000682.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-16	edgar/data/1354457/0001354457-25-000683.txt
25-NSE	1705012	Fat Brands, Inc	2025-07-16	edgar/data/1705012/0001354457-25-000679.txt
25-NSE	1723089	ChampionX Corp	2025-07-16	edgar/data/1723089/0001354457-25-000680.txt
25-NSE	1903464	Aimfinity Investment Corp. I	2025-07-16	edgar/data/1903464/0001354457-25-000683.txt
25-NSE	1995413	COLOMBIER ACQUISITION CORP. II	2025-07-16	edgar/data/1995413/0000876661-25-000515.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-07-16	edgar/data/876661/0000876661-25-000513.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-07-16	edgar/data/876661/0000876661-25-000515.txt
15-12G	1464865	Accredited Solutions, Inc.	2025-07-17	edgar/data/1464865/0001477932-25-005099.txt
15-12G	1845942	Bannix Acquisition Corp.	2025-07-17	edgar/data/1845942/0001731122-25-000987.txt
15-12G	2042814	Nascent Pharma Holdings, Inc.	2025-07-17	edgar/data/2042814/0001641172-25-020011.txt
25	1742912	Tidal Trust I	2025-07-17	edgar/data/1742912/0001999371-25-009301.txt
25	1742912	Tidal Trust I	2025-07-17	edgar/data/1742912/0001999371-25-009303.txt
25-NSE	1013462	ANSYS INC	2025-07-17	edgar/data/1013462/0001354457-25-000689.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-17	edgar/data/1354457/0001354457-25-000684.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-17	edgar/data/1354457/0001354457-25-000685.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-17	edgar/data/1354457/0001354457-25-000687.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-17	edgar/data/1354457/0001354457-25-000688.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-17	edgar/data/1354457/0001354457-25-000689.txt
25-NSE	1698514	National Energy Services Reunited Corp.	2025-07-17	edgar/data/1698514/0001354457-25-000688.txt
25-NSE	1845459	NKGen Biotech, Inc.	2025-07-17	edgar/data/1845459/0001354457-25-000685.txt
25-NSE	1861063	Aquaron Acquisition Corp.	2025-07-17	edgar/data/1861063/0001354457-25-000687.txt
25-NSE	749660	ICAD INC	2025-07-17	edgar/data/749660/0001354457-25-000684.txt
25-NSE	850033	BP PRUDHOE BAY ROYALTY TRUST	2025-07-17	edgar/data/850033/0000876661-25-000521.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-07-17	edgar/data/876661/0000876661-25-000521.txt
15-12G	1341318	LAKE SHORE BANCORP, INC.	2025-07-18	edgar/data/1341318/0000943374-25-000336.txt
15-12G	1711933	Akoya Biosciences, Inc.	2025-07-18	edgar/data/1711933/0001104659-25-068879.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-18	edgar/data/1354457/0001354457-25-000690.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-18	edgar/data/1354457/0001354457-25-000691.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-18	edgar/data/1354457/0001354457-25-000693.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-18	edgar/data/1354457/0001354457-25-000694.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-18	edgar/data/1354457/0001354457-25-000695.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-18	edgar/data/1354457/0001354457-25-000696.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-18	edgar/data/1354457/0001354457-25-000697.txt
25-NSE	1597264	Blueprint Medicines Corp	2025-07-18	edgar/data/1597264/0001354457-25-000693.txt
25-NSE	1644963	AVENUE THERAPEUTICS, INC.	2025-07-18	edgar/data/1644963/0001354457-25-000696.txt
25-NSE	1845942	Bannix Acquisition Corp.	2025-07-18	edgar/data/1845942/0001354457-25-000694.txt
25-NSE	1854463	WinVest Acquisition Corp.	2025-07-18	edgar/data/1854463/0001354457-25-000697.txt
25-NSE	1955104	Zapp Electric Vehicles Group Ltd	2025-07-18	edgar/data/1955104/0001354457-25-000690.txt
25-NSE	1995194	Heramba Electric plc	2025-07-18	edgar/data/1995194/0001354457-25-000695.txt
25-NSE	2000640	Damon Inc.	2025-07-18	edgar/data/2000640/0001354457-25-000691.txt
25-NSE	4447	HESS CORP	2025-07-18	edgar/data/4447/0000876661-25-000523.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-07-18	edgar/data/876661/0000876661-25-000523.txt
15-12G	912603	RADIUS RECYCLING, INC.	2025-07-21	edgar/data/912603/0001140361-25-026516.txt
25-NSE	1058623	CUMULUS MEDIA INC	2025-07-21	edgar/data/1058623/0001354457-25-000698.txt
25-NSE	1070050	AppTech Payments Corp.	2025-07-21	edgar/data/1070050/0001354457-25-000710.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-21	edgar/data/1354457/0001354457-25-000698.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-21	edgar/data/1354457/0001354457-25-000699.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-21	edgar/data/1354457/0001354457-25-000700.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-21	edgar/data/1354457/0001354457-25-000701.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-21	edgar/data/1354457/0001354457-25-000702.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-21	edgar/data/1354457/0001354457-25-000703.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-21	edgar/data/1354457/0001354457-25-000704.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-21	edgar/data/1354457/0001354457-25-000705.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-21	edgar/data/1354457/0001354457-25-000706.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-21	edgar/data/1354457/0001354457-25-000708.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-21	edgar/data/1354457/0001354457-25-000710.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-21	edgar/data/1354457/0001354457-25-000711.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-21	edgar/data/1354457/0001354457-25-000714.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-21	edgar/data/1354457/0001354457-25-000715.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-21	edgar/data/1354457/0001354457-25-000718.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-21	edgar/data/1354457/0001354457-25-000720.txt
25-NSE	1389002	MARIN SOFTWARE INC	2025-07-21	edgar/data/1389002/0001354457-25-000720.txt
25-NSE	1487839	Luokung Technology Corp.	2025-07-21	edgar/data/1487839/0001354457-25-000701.txt
25-NSE	1608390	Affimed N.V.	2025-07-21	edgar/data/1608390/0001354457-25-000705.txt
25-NSE	1708176	Hall of Fame Resort & Entertainment Co	2025-07-21	edgar/data/1708176/0001354457-25-000711.txt
25-NSE	1708331	Virpax Pharmaceuticals, Inc.	2025-07-21	edgar/data/1708331/0001354457-25-000708.txt
25-NSE	1729944	IMAC Holdings, Inc.	2025-07-21	edgar/data/1729944/0001354457-25-000700.txt
25-NSE	1816319	Lytus Technologies Holdings PTV. Ltd.	2025-07-21	edgar/data/1816319/0001354457-25-000702.txt
25-NSE	1844505	QT IMAGING HOLDINGS, INC.	2025-07-21	edgar/data/1844505/0001354457-25-000714.txt
25-NSE	1854275	Zoomcar Holdings, Inc.	2025-07-21	edgar/data/1854275/0001354457-25-000706.txt
25-NSE	1863362	Procaps Group, S.A.	2025-07-21	edgar/data/1863362/0001354457-25-000715.txt
25-NSE	1912582	Thunder Power Holdings, Inc.	2025-07-21	edgar/data/1912582/0001354457-25-000718.txt
25-NSE	727207	Accelerate Diagnostics, Inc	2025-07-21	edgar/data/727207/0001354457-25-000703.txt
25-NSE	882361	Aptose Biosciences Inc.	2025-07-21	edgar/data/882361/0001354457-25-000704.txt
25-NSE	917491	FARO TECHNOLOGIES INC	2025-07-21	edgar/data/917491/0001354457-25-000699.txt
15-12G	1818605	Distoken Acquisition Corp	2025-07-22	edgar/data/1818605/0001641172-25-020516.txt
15-12G	1995413	COLOMBIER ACQUISITION CORP. II	2025-07-22	edgar/data/1995413/0001213900-25-066523.txt
15-15D	1878944	Volkswagen Auto Loan Enhanced Trust 2021-1	2025-07-22	edgar/data/1878944/0001104659-25-069647.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-22	edgar/data/1354457/0001354457-25-000725.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-22	edgar/data/1354457/0001354457-25-000727.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-22	edgar/data/1354457/0001354457-25-000728.txt
25-NSE	1583771	Hepion Pharmaceuticals, Inc.	2025-07-22	edgar/data/1583771/0001354457-25-000728.txt
25-NSE	1895249	ConnectM Technology Solutions, Inc.	2025-07-22	edgar/data/1895249/0001354457-25-000727.txt
25-NSE	1914818	Starbox Group Holdings Ltd.	2025-07-22	edgar/data/1914818/0001354457-25-000725.txt
25	916490	TIMOTHY PLAN	2025-07-23	edgar/data/916490/0001398344-25-013546.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-23	edgar/data/1354457/0001354457-25-000732.txt
25-NSE	1783032	Elevation Oncology, Inc.	2025-07-23	edgar/data/1783032/0001354457-25-000732.txt
15-12G	1363829	Enstar Group LTD	2025-07-24	edgar/data/1363829/0001104659-25-070239.txt
25	1477246	S&W Seed Co	2025-07-24	edgar/data/1477246/0001641172-25-020872.txt
25	1524872	Thunder Energies Corp	2025-07-24	edgar/data/1524872/0001683168-25-005327.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-24	edgar/data/1354457/0001354457-25-000736.txt
25-NSE	1382230	ESSA Bancorp, Inc.	2025-07-24	edgar/data/1382230/0001354457-25-000736.txt
15-12G	1571329	Logan Ridge Finance Corp.	2025-07-25	edgar/data/1571329/0001193125-25-165463.txt
15-12G	1852633	Pinstripes Holdings, Inc.	2025-07-25	edgar/data/1852633/0001193805-25-001102.txt
25-NSE	1021162	TRIUMPH GROUP INC	2025-07-25	edgar/data/1021162/0000876661-25-000530.txt
25-NSE	1021162	TRIUMPH GROUP INC	2025-07-25	edgar/data/1021162/0000876661-25-000532.txt
25-NSE	1143362	NYSE ARCA, INC.	2025-07-25	edgar/data/1143362/0001143362-25-000233.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-25	edgar/data/1354457/0001354457-25-000739.txt
25-NSE	1479026	Goldman Sachs ETF Trust	2025-07-25	edgar/data/1479026/0001143362-25-000233.txt
25-NSE	1578453	Dynagas LNG Partners LP	2025-07-25	edgar/data/1578453/0000876661-25-000528.txt
25-NSE	1840574	Verve Therapeutics, Inc.	2025-07-25	edgar/data/1840574/0001354457-25-000739.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-07-25	edgar/data/876661/0000876661-25-000528.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-07-25	edgar/data/876661/0000876661-25-000530.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-07-25	edgar/data/876661/0000876661-25-000532.txt
15-12G	1723089	ChampionX Corp	2025-07-28	edgar/data/1723089/0001193125-25-165855.txt
15-12G	1838108	RMG Acquisition Corp. III	2025-07-28	edgar/data/1838108/0001213900-25-068029.txt
15-12G	4447	HESS CORP	2025-07-28	edgar/data/4447/0000950142-25-002026.txt
15-12G	749660	ICAD INC	2025-07-28	edgar/data/749660/0001683168-25-005443.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-28	edgar/data/1354457/0001354457-25-000741.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-28	edgar/data/1354457/0001354457-25-000742.txt
25-NSE	716605	PENNS WOODS BANCORP INC	2025-07-28	edgar/data/716605/0001354457-25-000741.txt
25-NSE	915358	SIGMATRON INTERNATIONAL INC	2025-07-28	edgar/data/915358/0001354457-25-000742.txt
15-12G	1013462	ANSYS INC	2025-07-29	edgar/data/1013462/0001140361-25-027848.txt
15-12G	1597264	Blueprint Medicines Corp	2025-07-29	edgar/data/1597264/0001193125-25-166915.txt
15-12G	1865120	Broad Capital Acquisition Corp	2025-07-29	edgar/data/1865120/0001641172-25-021443.txt
15-15D	1859055	Santander Drive Auto Receivables Trust 2021-2	2025-07-29	edgar/data/1859055/0001193125-25-167868.txt
25	1760542	HOOKIPA Pharma Inc.	2025-07-29	edgar/data/1760542/0001104659-25-071748.txt
25-NSE	1143362	NYSE ARCA, INC.	2025-07-29	edgar/data/1143362/0001143362-25-000237.txt
25-NSE	916490	TIMOTHY PLAN	2025-07-29	edgar/data/916490/0001143362-25-000237.txt
15-12G	1811115	Renalytix plc	2025-07-30	edgar/data/1811115/0001213900-25-069259.txt
25-NSE	1143362	NYSE ARCA, INC.	2025-07-30	edgar/data/1143362/0001143362-25-000241.txt
25-NSE	1424958	Direxion Shares ETF Trust	2025-07-30	edgar/data/1424958/0001143362-25-000241.txt
15-12G	917491	FARO TECHNOLOGIES INC	2025-07-31	edgar/data/917491/0001193125-25-170102.txt
25	1923840	Third Harmonic Bio, Inc.	2025-07-31	edgar/data/1923840/0001193125-25-169817.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-07-31	edgar/data/1354457/0001354457-25-000753.txt
25-NSE	1597553	Sage Therapeutics, Inc.	2025-07-31	edgar/data/1597553/0001354457-25-000753.txt
15-12G	1096343	MARKEL GROUP INC.	2025-08-01	edgar/data/1096343/0001096343-25-000126.txt
15-15D	1957686	GM Financial Automobile Leasing Trust 2023-1	2025-08-01	edgar/data/1957686/0001213900-25-070293.txt
25-NSE	1143313	NYSE AMERICAN LLC	2025-08-01	edgar/data/1143313/0001143362-25-000246.txt
25-NSE	1143362	NYSE ARCA, INC.	2025-08-01	edgar/data/1143362/0001143362-25-000244.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-01	edgar/data/1354457/0001354457-25-000756.txt
25-NSE	1687187	Ramaco Resources, Inc.	2025-08-01	edgar/data/1687187/0001354457-25-000756.txt
25-NSE	1848758	NEOS ETF Trust	2025-08-01	edgar/data/1848758/0001143362-25-000244.txt
25-NSE	36966	FIRST HORIZON CORP	2025-08-01	edgar/data/36966/0000876661-25-000546.txt
25-NSE	6176	AMPCO PITTSBURGH CORP	2025-08-01	edgar/data/6176/0001143362-25-000246.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-08-01	edgar/data/876661/0000876661-25-000546.txt
15-12G	1021162	TRIUMPH GROUP INC	2025-08-04	edgar/data/1021162/0001140361-25-028573.txt
15-12G	1382230	ESSA Bancorp, Inc.	2025-08-04	edgar/data/1382230/0001193125-25-172607.txt
15-12G	1620280	Uniti Group Inc.	2025-08-04	edgar/data/1620280/0000950103-25-009726.txt
15-12G	1783032	Elevation Oncology, Inc.	2025-08-04	edgar/data/1783032/0001140361-25-028624.txt
15-12G	1840574	Verve Therapeutics, Inc.	2025-08-04	edgar/data/1840574/0001193125-25-172180.txt
15-15D	1859855	Toyota Auto Receivables 2021-B Owner Trust	2025-08-04	edgar/data/1859855/0000929638-25-002873.txt
25	1071371	BANCOLOMBIA SA	2025-08-04	edgar/data/1071371/0001193125-25-172606.txt
25	1761696	Crown Electrokinetics Corp.	2025-08-04	edgar/data/1761696/0001213900-25-071365.txt
25-NSE	1140392	PIMCO MUNICIPAL INCOME FUND	2025-08-04	edgar/data/1140392/0000876661-25-000552.txt
25-NSE	1140410	PIMCO NEW YORK MUNICIPAL INCOME FUND	2025-08-04	edgar/data/1140410/0000876661-25-000556.txt
25-NSE	1170300	PIMCO CALIFORNIA MUNICIPAL INCOME FUND II	2025-08-04	edgar/data/1170300/0000876661-25-000560.txt
25-NSE	1181504	PIMCO CALIFORNIA MUNICIPAL INCOME FUND III	2025-08-04	edgar/data/1181504/0000876661-25-000562.txt
25-NSE	1181505	PIMCO NEW YORK MUNICIPAL INCOME FUND III	2025-08-04	edgar/data/1181505/0000876661-25-000558.txt
25-NSE	1181506	PIMCO MUNICIPAL INCOME FUND III	2025-08-04	edgar/data/1181506/0000876661-25-000554.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-04	edgar/data/1354457/0001354457-25-000758.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-04	edgar/data/1354457/0001354457-25-000761.txt
25-NSE	1532961	NV5 Global, Inc.	2025-08-04	edgar/data/1532961/0001354457-25-000758.txt
25-NSE	1800347	E2open Parent Holdings, Inc.	2025-08-04	edgar/data/1800347/0000876661-25-000550.txt
25-NSE	1964021	noco-noco Inc.	2025-08-04	edgar/data/1964021/0001354457-25-000761.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-08-04	edgar/data/876661/0000876661-25-000550.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-08-04	edgar/data/876661/0000876661-25-000552.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-08-04	edgar/data/876661/0000876661-25-000554.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-08-04	edgar/data/876661/0000876661-25-000556.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-08-04	edgar/data/876661/0000876661-25-000558.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-08-04	edgar/data/876661/0000876661-25-000560.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-08-04	edgar/data/876661/0000876661-25-000562.txt
15-15D	2008861	Endo LP	2025-08-05	edgar/data/2008861/0001104659-25-073818.txt
25-NSE	1048911	FEDEX CORP	2025-08-05	edgar/data/1048911/0000876661-25-000573.txt
25-NSE	1139191	FEDERAL EXPRESS EUROPE INC	2025-08-05	edgar/data/1139191/0000876661-25-000575.txt
25-NSE	1139193	FEDERAL EXPRESS HOLDINGS S A, LLC	2025-08-05	edgar/data/1139193/0000876661-25-000576.txt
25-NSE	1139197	FEDERAL EXPRESS INTERNATIONAL INC	2025-08-05	edgar/data/1139197/0000876661-25-000577.txt
25-NSE	1139206	FEDEX CORPORATE SERVICES INC	2025-08-05	edgar/data/1139206/0000876661-25-000578.txt
25-NSE	1139208	FEDEX FREIGHT CORP	2025-08-05	edgar/data/1139208/0000876661-25-000579.txt
25-NSE	1139209	FEDEX GROUND PACKAGE SYSTEM INC	2025-08-05	edgar/data/1139209/0000876661-25-000580.txt
25-NSE	1139414	FEDEX FREIGHT INC	2025-08-05	edgar/data/1139414/0000876661-25-000581.txt
25-NSE	1143313	NYSE AMERICAN LLC	2025-08-05	edgar/data/1143313/0001143313-25-000052.txt
25-NSE	1293525	FedEx Office & Print Services, Inc	2025-08-05	edgar/data/1293525/0000876661-25-000582.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-05	edgar/data/1354457/0001354457-25-000762.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-05	edgar/data/1354457/0001354457-25-000766.txt
